"geoid","name","lat","lon","parse","uace","uaNAME","uaNAMELSAD10"
"120730024103","Block Group 3","+30.5033523","-084.2124097","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024104","Block Group 4","+30.5054794","-084.2364327","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730016011","Block Group 1","+30.4848901","-084.2922353","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730016012","Block Group 2","+30.4814740","-084.2866793","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730016013","Block Group 3","+30.4708636","-084.2820703","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730016022","Block Group 2","+30.5006829","-084.2907300","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730016023","Block Group 3","+30.4953790","-084.3001477","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730002001","Block Group 1","+30.4526646","-084.2726911","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730002002","Block Group 2","+30.4486021","-084.2685059","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730002003","Block Group 3","+30.4403615","-084.2801207","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730002004","Block Group 4","+30.4413734","-084.2664563","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730003022","Block Group 2","+30.4222341","-084.2585734","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730003021","Block Group 1","+30.4165820","-084.2531085","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730003031","Block Group 1","+30.4157375","-084.2474218","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730003032","Block Group 2","+30.4202144","-084.2372495","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730004002","Block Group 2","+30.4274219","-084.2888642","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730004001","Block Group 1","+30.4246867","-084.2813019","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730023032","Block Group 2","+30.5222480","-084.3692598","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"30.518869)))",NA,NA,NA,NA,NA,NA,NA
"120730010011","Block Group 1","+30.4168836","-084.2763530","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730010012","Block Group 2","+30.4160447","-084.2670889","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025053","Block Group 3","+30.4766569","-084.2013288","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025051","Block Group 1","+30.4774793","-084.2269957","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025052","Block Group 2","+30.4674037","-084.2249032","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025054","Block Group 4","+30.4675090","-084.2000348","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025055","Block Group 5","+30.4569983","-084.2019014","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730003011","Block Group 1","+30.4251786","-084.2722887","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730018011","Block Group 1","+30.3897553","-084.3041023","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730018012","Block Group 2","+30.3815768","-084.2970306","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730018013","Block Group 3","+30.3885487","-084.2961229","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025122","Block Group 2","+30.4741713","-084.1753392","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020063","Block Group 3","+30.4312097","-084.3086170","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020062","Block Group 2","+30.4361677","-084.3109810","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020061","Block Group 1","+30.4389420","-084.3112543","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730013001","Block Group 1","+30.4416261","-084.2926281","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730013002","Block Group 2","+30.4430315","-084.2961553","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730013003","Block Group 3","+30.4431469","-084.3007363","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730014023","Block Group 3","+30.4609112","-084.2995992","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730014022","Block Group 2","+30.4586094","-084.3115528","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730014021","Block Group 1","+30.4523910","-084.3098309","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009041","Block Group 1","+30.4468760","-084.2303788","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009042","Block Group 2","+30.4399819","-084.2344811","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009051","Block Group 1","+30.4264637","-084.2403669","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009052","Block Group 2","+30.4309275","-084.2347712","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020052","Block Group 2","+30.4475598","-084.3086725","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020053","Block Group 3","+30.4430523","-084.3085368","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020051","Block Group 1","+30.4442964","-084.3138119","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"30.442119)))",NA,NA,NA,NA,NA,NA,NA
"120730021032","Block Group 2","+30.4544350","-084.3204902","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730021031","Block Group 1","+30.4561767","-084.3155820","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025132","Block Group 2","+30.4471139","-084.1807020","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730019013","Block Group 3","+30.4206704","-084.3128746","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730019011","Block Group 1","+30.4105895","-084.3140374","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730019012","Block Group 2","+30.4246311","-084.3059365","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022061","Block Group 1","+30.5055653","-084.3522715","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022062","Block Group 2","+30.5157509","-084.3499130","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730020031","Block Group 1","+30.4433362","-084.3422636","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024152","Block Group 2","+30.5164751","-084.2354400","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024151","Block Group 1","+30.5275174","-084.2264847","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025112","Block Group 2","+30.4847390","-084.1811530","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022053","Block Group 3","+30.4882424","-084.3407866","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022051","Block Group 1","+30.4867511","-084.3579948","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022052","Block Group 2","+30.4881000","-084.3464858","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022054","Block Group 4","+30.4848966","-084.3301519","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730014012","Block Group 2","+30.4508688","-084.3024012","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"30.451271)))",NA,NA,NA,NA,NA,NA,NA
"120730014011","Block Group 1","+30.4559824","-084.3028144","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009031","Block Group 1","+30.4436938","-084.2545574","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730009032","Block Group 2","+30.4366960","-084.2549836","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025091","Block Group 1","+30.4226218","-084.2175356","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025092","Block Group 2","+30.4427495","-084.2205114","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025093","Block Group 3","+30.4336770","-084.2212535","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730025094","Block Group 4","+30.4364983","-084.2110677","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730019021","Block Group 1","+30.4020165","-084.3251740","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730019023","Block Group 3","+30.4169085","-084.3210778","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022081","Block Group 1","+30.5051290","-084.3379875","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024142","Block Group 2","+30.5213958","-084.2124300","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024143","Block Group 3","+30.5330518","-084.2024953","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730024141","Block Group 1","+30.5242345","-084.1969663","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022071","Block Group 1","+30.4989469","-084.3156557","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120730022072","Block Group 2","+30.4903040","-084.3245664","within","86464","Tallahassee, FL","Tallahassee, FL Urbanized Area"
"120270102005","Block Group 5","+27.2203078","-081.8634864","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270102004","Block Group 4","+27.2145072","-081.8495629","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270103012","Block Group 2","+27.1980481","-081.8489895","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270103013","Block Group 3","+27.2051406","-081.8517113","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270103014","Block Group 4","+27.2107898","-081.8560333","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270103022","Block Group 2","+27.2132716","-081.8670174","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120270103023","Block Group 3","+27.2094103","-081.8706281","within","02912","Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster"
"120210113031","Block Group 1","+26.4305167","-081.4541173","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113033","Block Group 3","+26.4295660","-081.4407940","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113032","Block Group 2","+26.4295084","-081.4462367","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113051","Block Group 1","+26.4366107","-081.4455868","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113052","Block Group 2","+26.4364132","-081.4361812","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113042","Block Group 2","+26.4236436","-081.4358220","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113043","Block Group 3","+26.4220786","-081.4461690","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210113061","Block Group 1","+26.4382780","-081.4542614","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210112043","Block Group 3","+26.4139374","-081.4218209","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210112042","Block Group 2","+26.4175673","-081.4214171","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120210114002","Block Group 2","+26.4257753","-081.4296576","within","41077","Immokalee, FL","Immokalee, FL Urban Cluster"
"120690304082","Block Group 2","+28.9333332","-081.9485766","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"120690304081","Block Group 1","+28.9221592","-081.9412024","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"120690304091","Block Group 1","+28.9501378","-081.9438278","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"120690304093","Block Group 3","+28.9400419","-081.9347028","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"120690304092","Block Group 2","+28.9563954","-081.9489193","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112021","Block Group 1","+28.8879176","-081.9646225","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112022","Block Group 2","+28.8728717","-081.9594108","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117042","Block Group 2","+28.9323425","-081.9718635","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117043","Block Group 3","+28.9361558","-081.9878622","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117041","Block Group 1","+28.9518677","-082.0079326","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117031","Block Group 1","+28.9355317","-082.0083719","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112011","Block Group 1","+28.8990614","-081.9631687","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112032","Block Group 2","+28.9132338","-082.0084722","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112031","Block Group 1","+28.9217952","-082.0091393","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112052","Block Group 2","+28.9184167","-081.9887762","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112071","Block Group 1","+28.8867792","-081.9772657","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112061","Block Group 1","+28.8863524","-081.9709884","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199112062","Block Group 2","+28.8748407","-081.9716537","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199108001","Block Group 1","+28.9342354","-081.9629428","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199108002","Block Group 2","+28.9408955","-081.9574608","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117021","Block Group 1","+28.9494450","-081.9748374","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
"121199117023","Block Group 3","+28.9538447","-081.9921482","within","45937","Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area"
